numeric_columns,temperature1,temperature2,temperature3,tds,temperature_target,tds_target
,25.69,23.25,26.37,7127.31,30,800
,25.69,23.25,26.37,7127.71,30,800
,25.69,23.25,26.37,7118.04,30,800
,25.69,23.25,26.37,7127.31,30,800
,25.69,23.25,26.37,7130.53,30,800
,25.62,23.25,26.37,7128.52,30,800
,25.62,23.25,26.31,7132.54,30,800
,25.62,23.5,26.31,7136.17,30,800
,25.62,23.25,26.31,7121.27,30,800
,25.69,23.25,26.31,7118.44,30,800
,25.62,23.25,26.31,7123.28,30,800
,26.06,23.25,26.31,497.84,30,800
,26.37,23.25,26.31,498.18,30,800
,26.81,23.25,26.37,541.25,30,800
,27.06,23.25,26.44,571.38,30,800
,27.06,23.25,26.37,786.49,30,800
,27.19,23.25,26.44,756.6,30,800
,27.19,23.25,26.44,741.58,30,800
,27.25,23.25,26.44,714.91,30,800
,27.25,23.25,26.44,714.99,30,800
,27.31,23.25,26.44,613.4,30,800
,27.31,23.25,26.44,614.85,30,800
,86.56,23.25,26.5,614.33,30,800
,71.81,23.25,26.5,614.68,30,800
,60.12,23.25,26.5,614.02,30,800
,52.69,23.25,26.5,614.96,30,800
,47.5,23.25,26.5,613.36,30,800
,43.69,23.25,26.5,615.06,30,800
,40.5,23.25,26.56,615.55,30,800
,37.94,23.25,26.56,612.91,30,800
,35.38,23.25,26.56,614.78,30,800
,34,23.5,26.56,614.72,30,800
,32.38,23.5,26.56,614.4,30,800
,31.12,23.5,26.56,615.17,30,800
,30,23.5,26.56,615.37,30,800
,29.06,23.5,26.62,615.55,30,800
,28.25,23.25,26.62,616.27,30,800
,27.75,23.25,26.56,616.9,30,800
,27.06,23.25,26.62,616.66,30,800
,26.62,23.25,26.62,616.48,30,800
,26.19,23.5,26.62,615.79,30,800
,25.75,23.25,26.62,616.79,30,800
,25.44,23.5,26.62,616.24,30,800
,25.12,23.5,26.62,616.62,30,800
,24.87,23.5,26.69,617.28,30,800
,24.31,23.5,26.69,617.38,30,800
,24.19,23.5,26.69,617.28,30,800
,24.06,23.5,26.69,617.63,30,800
,23.94,23.5,26.69,617.83,30,800
,23.75,23.5,26.75,617.17,30,800
,48.38,23.5,26.75,618.56,30,800
,41.94,23.5,26.75,615.75,30,800
,36.31,23.5,26.69,616.79,30,800
,33.38,23.5,26.75,617.59,30,800
,31.37,23.5,26.75,617.42,30,800
,30.12,23.5,26.75,616.93,30,800
,28.44,23.5,26.75,618.08,30,800
,27.56,23.5,26.81,618.46,30,800
,27.06,23.5,26.81,618.8,30,800
,26.87,23.5,26.75,618.39,30,800
,26.5,23.5,26.75,616.34,30,800
,26.31,23.5,26.69,617.24,30,800
,26.19,23.5,26.69,617.11,30,800
,26.06,23.5,26.69,616.9,30,800
,26,23.5,26.69,616.31,30,800
,25.94,23.5,26.69,616.34,30,800
,25.88,23.5,26.62,616.17,30,800
,25.88,23.5,26.62,616.72,30,800
,25.81,23.5,26.62,615.44,30,800
,25.81,23.5,26.62,614.99,30,800
,25.81,23.5,26.62,616.17,30,800
,25.81,23.5,26.62,2864.14,30,800
,25.81,23.5,26.62,2864.3,30,800
,25.75,23.5,26.56,2863.65,30,800
,25.81,23.5,26.56,2862.85,30,800
,25.75,23.5,26.56,2862.52,30,800
,25.75,23.5,26.56,2862.69,30,800
,25.75,23.5,26.56,2862.69,30,800
,25.75,23.5,26.56,2863.97,30,800
,25.75,23.5,26.56,2863.65,30,800
,25.75,23.5,26.56,2855.27,30,800
,25.75,23.5,26.56,2862.69,30,800
,25.75,23.5,26.5,2861.72,30,800
,25.75,23.5,26.5,2870.9,30,800
,25.75,23.5,26.5,2859.62,30,800
,25.75,23.5,26.5,2856.08,30,800
,25.69,23.5,26.5,2859.62,30,800
,25.69,23.5,26.5,2858.66,30,800
,25.69,23.5,26.5,2853.02,30,800
,25.75,23.5,26.44,2857.05,30,800
,25.75,23.5,26.44,2859.3,30,800
,25.75,23.5,26.5,2857.69,30,800
,25.75,23.5,26.44,2855.43,30,800
,25.69,23.5,26.44,2857.85,30,800
,25.75,23.5,26.44,2856.24,30,800
,25.69,23.5,26.44,2859.95,30,800
,25.75,23.5,26.44,2858.5,30,800
,25.69,23.5,26.44,2857.37,30,800
,25.69,23.5,26.37,2853.34,30,800
,25.69,23.5,26.44,2855.76,30,800
,25.69,23.5,26.37,2855.43,30,800
,25.69,23.25,26.37,2853.82,30,800
,27.44,23.25,26.37,2859.95,30,800
,27.5,23.25,26.37,2854.47,30,800
,27.5,23.25,26.37,1000.7,30,800
,27.5,23.25,26.37,999.46,30,800
,27.44,23.25,26.37,1000.47,30,800
,27.44,23.25,26.44,999.91,30,800
,27.44,23.25,26.44,999.97,30,800
,27.5,23.25,26.44,1001.21,30,800
,27.44,23.25,26.44,1000.36,30,800
,27.44,23.25,26.44,999.35,30,800
,26.87,23.25,26.44,1001.43,30,800
,26.44,23.5,26.37,1000.08,30,800
,26.19,23.25,26.44,997.65,30,800
,26,23.25,26.44,1000.53,30,800
,25.88,23.25,26.37,1000.3,30,800
,25.81,23.5,26.37,999.68,30,800
,25.81,23.25,26.37,998.5,30,800
,25.75,23.5,26.37,998.44,30,800
,25.69,23.5,26.31,997.99,30,800
,25.69,23.5,26.37,1000.08,30,800
,25.62,23.5,26.31,999.06,30,800
,25.62,23.5,26.31,1000.19,30,800
,25.62,23.5,26.31,998.1,30,800
,25.62,23.5,26.31,998.39,30,800
,25.62,23.5,26.31,997.71,30,800
,25.62,23.5,26.31,996.3,30,800
,25.62,23.5,26.31,998.44,30,800
,25.62,23.5,26.31,996.98,30,800
,25.56,23.5,26.31,997.2,30,800
,25.62,23.5,26.25,997.65,30,800
,25.62,23.5,26.25,997.54,30,800
,25.62,23.5,26.25,997.54,30,800
,25.62,23.5,26.25,997.71,30,800
,25.56,23.5,26.25,998.61,30,800
,25.56,23.5,26.25,996.19,30,800
,25.56,23.5,26.25,997.32,30,800
,25.62,23.5,26.25,711.32,30,800
,25.56,23.5,26.25,569.15,30,800
,25.56,23.5,26.25,568.7,30,800
,25.56,23.5,26.19,567.86,30,800
,25.56,23.5,26.19,566.96,30,800
,25.56,23.5,26.19,598.9,30,800
,25.62,23.5,26.19,597.24,30,800
,25.56,23.5,26.19,597.64,30,800
,25.56,23.5,26.19,595.95,30,800
,25.56,23.5,26.19,596.53,30,800
,25.56,23.5,26.19,597.04,30,800
,25.56,23.5,26.19,595.51,30,800
,25.56,23.5,26.12,611.25,30,800
,25.56,23.25,26.19,610.87,30,800
,25.56,23.25,26.12,610.21,30,800
,25.56,23.5,26.12,609.9,30,800
,25.56,23.25,26.12,609.69,30,800
,25.56,23.5,26.12,609.9,30,800
,25.56,23.5,26.12,611.11,30,800
,25.56,23.5,26.12,610.97,30,800
,25.5,23.25,26.12,609.9,30,800
,25.56,23.5,26.12,606.96,30,800
,25.56,23.25,26.06,610.07,30,800
,25.56,23.25,26.06,607.58,30,800
,25.56,23.25,26.12,608.58,30,800
,25.56,23.25,26.12,609.73,30,800
,25.56,23.25,26.12,609,30,800
,25.5,23.25,26.06,607.58,30,800
,25.56,23.25,26.06,609.93,30,800
,25.56,23.25,26.06,608.79,30,800
,25.5,23.25,26.06,609.69,30,800
,25.56,23.25,26.06,607.02,30,800
,25.5,23.25,26.06,608.03,30,800
,25.56,23.25,26.06,607.89,30,800
,25.56,23.25,26,608.48,30,800
,26,23.25,26.06,608.38,30,800
,26.5,23.25,26.06,610.04,30,800
,26.69,23.25,26.12,610.25,30,800
,27,23.25,26.12,608.24,30,800
,27,23.25,26.12,608.48,30,800
,27.13,23.25,26.12,610.35,30,800
,27.19,23.25,26.12,610.87,30,800
,27.19,23.25,26.12,611.29,30,800
,27.19,23.25,26.19,610.04,30,800
,27.25,23.25,26.19,611.18,30,800
,27.19,23.25,26.25,610.97,30,800
,27.25,23.25,26.25,610,30,800
,27.31,23.25,26.25,612.15,30,800
,27.31,23.25,26.25,611.98,30,800
,27.31,23.5,26.25,612.64,30,800
,27.31,23.25,26.25,611.53,30,800
,27.25,23.5,26.25,611.49,30,800
,27.25,23.5,26.31,612.53,30,800
,27.31,23.5,26.31,612.84,30,800
,27.31,23.5,26.37,610.8,30,800
,27.37,23.5,26.37,613.81,30,800
,27.37,23.5,26.44,614.06,30,800
,27.31,23.75,26.37,613.16,30,800
,27.31,23.5,26.44,614.06,30,800
,27.37,23.75,26.37,615.2,30,800
,27.37,23.75,26.44,614.75,30,800
,27.37,23.75,26.5,615.06,30,800
,27.37,23.75,26.44,615.27,30,800
,27.37,23.75,26.5,615.48,30,800
,27.37,23.75,26.5,615.13,30,800
,27.31,23.75,26.5,614.75,30,800
,27.37,23.75,26.5,614.85,30,800
,27.44,23.75,26.5,614.75,30,800
,27.44,23.75,26.5,614.75,30,800
,27.37,23.75,26.56,615.06,30,800
,27.44,23.75,26.56,612.84,30,800
,27.44,23.75,26.56,615.72,30,800
,27.31,23.75,26.56,614.47,30,800
,26.81,23.75,26.56,615.69,30,800
,26.5,23.75,26.5,615.48,30,800
,26.12,24,26.5,615.23,30,800
,26.06,24,26.5,614.78,30,800
,26,24,26.5,614.65,30,800
,25.88,24,26.5,614.16,30,800
,25.81,24.25,26.44,613.43,30,800
,25.88,24.25,26.5,615.58,30,800
,25.81,24.25,26.44,615.03,30,800
,25.81,24.25,26.44,613.71,30,800
,25.81,24.25,26.44,614.3,30,800
,25.81,24.25,26.44,614.68,30,800
,25.81,24.25,26.44,614.47,30,800
,25.81,24.25,26.44,614.68,30,800
,25.81,24.25,26.44,613.05,30,800
,25.81,24.25,26.44,614.23,30,800
,25.81,24.25,26.44,613.75,30,800
,25.81,24.25,26.44,613.36,30,800
,25.81,24.25,26.37,613.68,30,800
,25.81,24.25,26.37,614.72,30,800
,25.81,24.25,26.37,613.61,30,800
,25.81,24.25,26.37,614.51,30,800
,25.81,24.25,26.37,614.16,30,800
,25.81,24.25,26.37,614.2,30,800
,25.81,24.25,26.37,613.68,30,800
,25.75,24.25,26.37,613.33,30,800
,25.81,24.25,26.37,613.26,30,800
,25.88,24.25,26.37,613.88,30,800
,25.81,24.25,26.37,612.81,30,800
,25.81,24.25,26.37,613.29,30,800
,25.81,24.25,26.31,612.67,30,800
,25.81,24.25,26.31,613.19,30,800
,25.81,24.25,26.37,610.21,30,800
,25.81,24,26.31,612.5,30,800
,25.81,24,26.31,613.68,30,800
,25.75,24,26.31,613.64,30,800
,25.69,23.75,26.19,612.6,30,800
,25.69,23.75,26.19,629.06,30,800
,25.69,23.75,26.19,611.15,30,800
,25.69,23.75,26.12,612.22,30,800
,25.69,23.75,26.19,612.81,30,800
,25.69,23.75,26.19,610.42,30,800
,25.69,23.75,26.19,611.42,30,800
,25.69,23.75,26.19,612.19,30,800
,25.69,23.75,26.12,612.01,30,800
,25.62,23.75,26.12,611.18,30,800
,25.69,23.75,26.12,616.07,30,800
,25.69,23.75,26.12,610.97,30,800
,25.69,23.75,26.12,611.25,30,800
,25.69,23.75,26.12,606.47,30,800
,25.69,23.75,26.12,611.25,30,800
,25.69,23.75,26.12,612.01,30,800
,25.69,23.75,26.12,610.8,30,800
,25.69,23.75,26.12,611.04,30,800
,25.62,23.75,26.12,610.94,30,800
,25.69,23.75,26.06,612.64,30,800
,25.69,23.75,26.12,610.38,30,800
,25.69,23.75,26.12,612.43,30,800
,25.69,23.75,26.12,613.29,30,800
,25.69,23.75,26.12,609.93,30,800
,25.69,23.75,26.12,610.18,30,800
,25.69,23.75,26.06,610.52,30,800
,25.62,23.75,26.06,610.56,30,800
,25.62,23.75,26.06,610.18,30,800
,25.62,23.75,26.12,610,30,800
,25.62,23.75,26.06,610.73,30,800
,25.62,23.75,26.06,622.06,30,800
,25.62,23.75,26.06,610,30,800
,25.62,23.75,26.06,610.18,30,800
,25.62,23.75,26.06,609.73,30,800
,25.62,23.75,26.06,609.38,30,800
,25.62,23.75,26.06,609.52,30,800
,25.62,23.75,26.06,610.18,30,800
,25.69,23.75,26.06,609.59,30,800
,25.69,23.75,26.06,606.61,30,800
,25.62,23.75,26.06,610.04,30,800
,25.62,23.75,26.06,609.21,30,800
,25.62,23.75,26.06,609.76,30,800
,25.62,23.75,26.06,610.42,30,800
,25.62,23.75,26,609.03,30,800
,25.62,23.75,26.06,609.28,30,800
,25.62,23.75,26.06,609.24,30,800
,25.62,23.5,26.06,609.17,30,800
,25.62,23.5,26,609.21,30,800
,25.62,23.75,26,609.87,30,800
,25.62,23.75,26,609,30,800
,25.81,23.5,26,608.83,30,800
,26.37,23.5,26,609.14,30,800
,26.69,23.75,26.06,608.76,30,800
,26.94,23.5,26.06,608.72,30,800
,27.06,23.75,26.12,609.1,30,800
,27.13,23.75,26.12,610.42,30,800
,27.25,23.75,26.19,614.02,30,800
,27.25,23.75,26.19,610.49,30,800
,27.25,23.75,26.19,610,30,800
,27.31,23.75,26.19,611.18,30,800
,27.31,23.75,26.19,609.76,30,800
,27.31,23.75,26.25,612.15,30,800
,27.25,23.75,26.25,612.5,30,800
,27.31,23.75,26.25,612.26,30,800
,27.31,23.75,26.31,612.01,30,800
,27.31,23.75,26.31,611.91,30,800
,27.31,23.75,26.31,611.91,30,800
,27.31,23.75,26.31,612.88,30,800
,27.37,23.75,26.31,612.57,30,800
,27.37,23.75,26.31,611.32,30,800
,27.31,24,26.37,614.78,30,800
,27.37,24,26.37,610.28,30,800
,27.31,24,26.37,613.54,30,800
,27.37,24,26.37,613.99,30,800
,27.37,24,26.37,613.54,30,800
,27.37,24,26.44,613.61,30,800
,27.37,24,26.44,614.09,30,800
,27.37,24,26.44,615.1,30,800
,27.37,24,26.44,617.69,30,800
,27.37,24,26.44,613.71,30,800
,27.37,24,26.5,615.48,30,800
,27.37,24,26.5,614.82,30,800
,27.37,24,26.5,615.41,30,800
,27.37,24,26.5,615.37,30,800
,27.37,24,26.5,615.1,30,800
,27.37,24,26.5,615.41,30,800
,27.44,24,26.5,615.2,30,800
,27.44,24,26.56,615.27,30,800
,27.37,24,26.56,615.03,30,800
,27.44,24,26.56,615.27,30,800
,27.44,24,26.56,614.92,30,800
,27.44,24,26.56,615.72,30,800
,27.44,24,26.56,615.89,30,800
,27.44,23.75,26.62,616.86,30,800
,27.44,23.75,26.62,615.82,30,800
,27.44,24,26.62,616.14,30,800
,27.44,23.75,26.62,615.58,30,800
,27.44,24,26.62,616.59,30,800
,27.44,24,26.69,616.69,30,800
,27.44,24,26.62,615.82,30,800
,26.87,23.75,26.62,617.63,30,800
,26.56,23.75,26.62,615.51,30,800
,26.31,23.75,26.56,616.2,30,800
,26.19,23.75,26.62,616.62,30,800
,26.06,24,26.56,615.96,30,800
,25.94,23.75,26.56,616.2,30,800
,25.94,24,26.56,615.75,30,800
,25.88,24,26.56,615.23,30,800
,25.88,24,26.56,615.44,30,800
,25.88,24,26.56,615.1,30,800
,25.88,24,26.56,615.62,30,800
,25.88,24,26.5,616.52,30,800
,25.88,24,26.5,615.41,30,800
,25.88,24,26.5,615.58,30,800
,25.88,24,26.5,615.44,30,800
,25.81,24,26.5,614.89,30,800
,25.81,24,26.5,615.13,30,800
,25.81,24,26.5,616.34,30,800
,25.81,24,26.5,615.27,30,800
,25.81,24,26.5,614.85,30,800
,25.88,24,26.5,615.2,30,800
,25.81,24,26.44,611.39,30,800
,25.88,24,26.44,615.17,30,800
,25.81,24,26.44,614.89,30,800
,25.81,24,26.44,614.61,30,800
,25.81,24,26.44,615.1,30,800
,25.88,24,26.44,614.54,30,800
,25.81,24,26.44,614.68,30,800
,25.88,24,26.44,613.47,30,800
,25.81,23.75,26.44,613.88,30,800
,25.81,24,26.44,614.65,30,800
,25.81,23.75,26.37,614.37,30,800
,25.81,24,26.37,614.33,30,800
,25.81,24,26.37,614.58,30,800
,25.81,24,26.37,614.06,30,800
,25.81,23.75,26.37,614.51,30,800
,25.81,24,26.37,613.75,30,800
,25.81,23.75,26.37,614.75,30,800
,25.81,23.75,26.37,614.16,30,800
,25.81,23.75,26.37,613.95,30,800
,25.81,23.75,26.37,614.3,30,800
,25.75,24,26.37,613.92,30,800
,25.81,23.75,26.37,612.6,30,800
,25.81,23.75,26.31,613.43,30,800
,25.75,23.75,26.31,614.23,30,800
,25.81,23.75,26.37,612.81,30,800
,25.81,23.75,26.31,614.02,30,800
,25.75,23.75,26.31,613.78,30,800
,25.75,23.75,26.31,613.5,30,800
,25.75,23.75,26.31,612.98,30,800
,25.81,23.75,26.31,612.84,30,800
,25.75,23.75,26.31,613.61,30,800
,25.75,23.75,26.31,614.09,30,800
,25.75,23.75,26.31,613.64,30,800
,25.75,23.75,26.25,613.68,30,800
,25.75,23.75,26.25,613.12,30,800
,25.75,23.75,26.25,613.05,30,800
,25.69,23.75,26.25,612.98,30,800
,25.75,23.75,26.25,612.91,30,800
,25.75,23.75,26.25,613.02,30,800
,25.75,23.75,26.25,612.57,30,800
,25.75,23.75,26.25,613.16,30,800
,25.75,23.75,26.25,612.6,30,800
,25.75,23.75,26.25,611.81,30,800
,25.69,23.75,26.25,611.94,30,800
,25.75,23.75,26.19,612.36,30,800
,25.69,23.75,26.19,611.81,30,800
,25.69,23.75,26.25,611.87,30,800
,25.69,23.75,26.19,612.43,30,800
,25.69,23.75,26.25,612.08,30,800
,25.69,23.75,26.19,611.84,30,800
,25.69,23.75,26.19,611.67,30,800
,25.69,23.75,26.19,611.39,30,800
,25.69,23.75,26.19,611.91,30,800
,25.69,23.75,26.19,611.42,30,800
,25.69,23.75,26.19,612.39,30,800
,25.69,23.75,26.19,612.39,30,800
,25.69,23.75,26.19,611.67,30,800
,25.69,23.75,26.19,611.35,30,800
,25.69,23.75,26.12,612.15,30,800
,25.62,23.75,26.19,610.49,30,800
,25.69,23.75,26.12,612.53,30,800
,25.62,23.75,26.19,612.05,30,800
,25.62,23.75,26.12,611.22,30,800
,25.62,23.75,26.12,611.53,30,800
,25.62,23.75,26.12,611.63,30,800
,25.62,23.75,26.12,611.29,30,800
,25.62,23.75,26.12,610.49,30,800
,25.62,23.75,26.12,610.94,30,800
,25.62,23.5,26.12,611.81,30,800
,25.62,23.75,26.06,608.1,30,800
,25.62,23.75,26.12,609.9,30,800
,25.62,23.5,26.06,609.76,30,800
,25.62,23.75,26.06,609.97,30,800
,25.62,23.75,26.06,610.07,30,800
,25.62,23.5,26.06,608.58,30,800
,25.62,23.5,26.06,609.97,30,800
,25.56,23.75,26.06,608.48,30,800
,25.56,23.5,26.06,610.35,30,800
,25.62,23.5,26,610.63,30,800
,25.56,23.5,26.06,609.38,30,800
,25.62,23.5,26.06,607.93,30,800
,25.56,23.5,26.06,609.55,30,800
,25.56,23.5,26.06,610.35,30,800
,25.56,23.5,26,609.8,30,800
,25.56,23.5,26,609.66,30,800
,25.56,23.5,26.06,613.78,30,800
,25.5,23.5,26,610.42,30,800
,25.56,23.5,26,610.52,30,800
,25.56,23.5,26,610.7,30,800
,25.56,23.5,26,610.49,30,800
,25.56,23.5,25.94,610,30,800
,25.56,23.5,26,609.52,30,800
,26.12,23.5,26,610.35,30,800
,26.56,23.5,26.06,609.87,30,800
,26.81,23.5,26.06,610.35,30,800
,27,23.5,26.12,609.87,30,800
,27.06,23.5,26.12,610.73,30,800
,27.13,23.5,26.06,611.18,30,800
,27.19,23.5,26.12,610.63,30,800
,27.19,23.5,26.12,612.32,30,800
,27.25,23.5,26.19,612.19,30,800
,27.25,23.5,26.19,611.74,30,800
,27.25,23.5,26.12,611.98,30,800
,27.25,23.5,26.19,612.26,30,800
,27.31,23.5,26.19,612.84,30,800
,27.25,23.5,26.19,611.94,30,800
,27.25,23.75,26.19,612.64,30,800
,27.31,23.75,26.19,612.19,30,800
,27.31,23.75,26.25,612.98,30,800
,27.37,23.75,26.25,612.74,30,800
,27.25,23.75,26.25,614.4,30,800
,27.31,23.75,26.25,614.16,30,800
,27.31,23.75,26.31,613.99,30,800
,27.31,23.75,26.31,613.4,30,800
,27.37,23.75,26.31,613.61,30,800
,27.31,23.75,26.31,614.3,30,800
,27.31,23.75,26.31,614.75,30,800
,27.31,23.75,26.37,614.51,30,800
,27.31,23.75,26.31,613.64,30,800
,27.37,23.75,26.37,614.96,30,800
,27.31,23.75,26.37,614.47,30,800
,27.31,23.75,26.37,615.13,30,800
,27.31,24,26.37,615.34,30,800
,27.31,24,26.44,614.75,30,800
,27.31,24,26.37,615.17,30,800
,27.31,24,26.44,615.17,30,800
,27.31,24,26.44,615.55,30,800
,27.37,24,26.44,615.41,30,800
,27.37,23.75,26.44,615.23,30,800
,27.37,24,26.44,615.65,30,800
,27.31,24,26.44,615.37,30,800
,27.37,24,26.5,615.96,30,800
,27.37,24,26.5,615.2,30,800
,27.37,24,26.5,615.34,30,800
,27.37,24,26.5,615.13,30,800
,27.37,24,26.56,615.69,30,800
,27.37,24,26.5,616.38,30,800
,27.37,24,26.56,615.96,30,800
,27.37,24,26.56,616.14,30,800
,27.37,24,26.56,615.75,30,800
,27.44,24,26.56,614.85,30,800
,27.37,24,26.56,617.11,30,800
,27.44,24,26.56,617.76,30,800
,27.44,24,26.56,616.2,30,800
,27.44,24,26.62,617.9,30,800
,27.44,24,26.56,617.45,30,800
,27.44,24,26.62,617.38,30,800
,27.37,24,26.69,618.11,30,800
,27.06,24,26.62,618.56,30,800
,26.62,24,26.62,617.07,30,800
,26.37,24,26.56,617.14,30,800
,26.12,24,26.56,616.66,30,800
,26,24,26.56,616.62,30,800
,25.94,24,26.56,616.79,30,800
,25.94,24,26.56,617.11,30,800
,25.88,24,26.56,615.86,30,800
,25.81,24,26.56,616.86,30,800
,25.81,24,26.5,616.83,30,800
,25.81,24,26.5,615.62,30,800
,25.81,24,26.5,616.93,30,800
,25.81,24,26.5,616.55,30,800
,25.75,24,26.5,616.24,30,800
,25.81,24.25,26.5,616.07,30,800
,25.81,24,26.5,615.51,30,800
,25.75,24,26.44,616.03,30,800
,25.81,24,26.44,616.1,30,800
,25.81,24,26.44,616.07,30,800
,25.81,24,26.44,615.82,30,800
,25.81,24,26.44,615.96,30,800
,25.81,24,26.44,615.1,30,800
,25.81,24,26.44,615.37,30,800
,25.81,24,26.44,615.27,30,800
,25.81,24,26.44,615.3,30,800
,25.81,24,26.44,615.55,30,800
,25.75,24,26.37,615.17,30,800
,25.75,24,26.37,615.55,30,800
,25.81,24,26.44,615.44,30,800
,25.81,24,26.44,615.1,30,800
,25.81,24,26.37,615.55,30,800
,25.75,24,26.37,614.65,30,800
,25.81,24,26.37,615.37,30,800
,25.81,24,26.37,615.23,30,800
,25.81,24,26.37,614.96,30,800
,25.75,24,26.37,614.96,30,800
,25.81,24,26.37,614.89,30,800
,25.75,24,26.37,615.23,30,800
,25.81,24,26.31,614.54,30,800
,25.75,23.75,26.37,614.82,30,800
,25.75,24,26.31,614.26,30,800
,25.75,23.75,26.31,614.65,30,800
,25.75,23.75,26.31,614.99,30,800
,25.75,24,26.31,614.72,30,800
,25.75,23.75,26.31,614.96,30,800
,25.75,23.75,26.31,614.92,30,800
,25.75,24,26.31,614.51,30,800
,25.75,23.75,26.31,614.4,30,800
,25.75,23.75,26.31,614.33,30,800
,25.75,23.75,26.31,614.47,30,800
,25.69,23.75,26.31,613.81,30,800
,25.69,23.75,26.31,614.23,30,800
,25.69,23.75,26.25,614.09,30,800
,25.69,23.75,26.25,614.33,30,800
,25.69,23.75,26.25,613.36,30,800
,25.75,23.75,26.25,614.54,30,800
,25.69,23.75,26.25,613.99,30,800
,25.69,23.75,26.25,614.33,30,800
,25.69,23.75,26.25,613.81,30,800
,25.69,23.75,26.25,612.78,30,800
,25.69,23.75,26.25,612.98,30,800
,25.69,23.75,26.19,613.71,30,800
,25.69,23.5,26.19,612.88,30,800
,25.62,23.5,26.19,613.85,30,800
,25.62,23.5,26.19,613.64,30,800
,25.69,23.5,26.19,614.33,30,800
,25.62,23.5,26.19,613.29,30,800
,25.62,23.5,26.19,613.4,30,800
,25.56,23.5,26.19,613.57,30,800
,25.62,23.25,26.19,613.29,30,800
,25.62,23.25,26.19,610.97,30,800
,25.56,23.5,26.19,613.12,30,800
,25.56,23.25,26.12,613.16,30,800
,25.62,23.25,26.12,611.74,30,800
,25.56,23.25,26.12,609.97,30,800
,25.56,23.25,26.12,611.74,30,800
,25.56,23.25,26.12,611.74,30,800
,25.62,23.25,26.12,610.94,30,800
,25.56,23.25,26.12,610.84,30,800
,25.62,23.5,26.12,612.26,30,800
,25.56,23.5,26.12,611.46,30,800
,25.56,23.5,26.12,612.12,30,800
,25.62,23.5,26.12,611.56,30,800
,25.56,23.5,26.06,611.32,30,800
,25.56,23.25,26.06,612.26,30,800
,25.56,23.5,26.06,612.12,30,800
,25.56,23.5,26.12,611.84,30,800
,25.5,23.5,26.06,611.81,30,800
,25.56,23.5,26.06,609.87,30,800
,25.56,23.5,26.06,611.25,30,800
,25.56,23.5,26.06,611.53,30,800
,25.56,23.5,26.06,610.04,30,800
,25.56,23.5,26.06,610.87,30,800
,25.56,23.5,26.06,610.18,30,800
,25.62,23.5,26.06,611.67,30,800
,25.56,23.5,26.06,611.29,30,800
,25.5,23.5,26.06,610.84,30,800
,25.56,23.5,26.06,611.32,30,800
,25.5,23.5,26.06,610.52,30,800
,25.5,23.5,26.06,611.08,30,800
,25.5,23.5,26.06,610.97,30,800
,25.5,23.5,26,610.35,30,800
,25.56,23.5,26,609.93,30,800
,25.5,23.5,26,610.21,30,800
,25.56,23.5,26,611.11,30,800
,26.12,23.5,26,609.93,30,800
,26.56,23.5,26.06,610.56,30,800
,26.81,23.5,26.12,611.32,30,800
,26.94,23.5,26.06,610.97,30,800
,27.06,23.5,26.06,611.6,30,800
,27.13,23.5,26.12,610.94,30,800
,27.19,23.5,26.12,613.26,30,800
,27.25,23.5,26.19,612.12,30,800
,27.25,23.5,26.19,612.95,30,800
,27.31,23.5,26.19,613.68,30,800
,27.31,23.5,26.19,612.36,30,800
,27.31,23.5,26.19,612.98,30,800
,27.31,23.5,26.19,612.95,30,800
,27.25,23.5,26.25,613.61,30,800
,27.31,23.5,26.25,613.64,30,800
,27.31,23.75,26.25,614.06,30,800
,27.31,23.75,26.19,613.16,30,800
,27.31,23.5,26.25,612.39,30,800
,27.31,23.75,26.25,612.81,30,800
,27.31,23.75,26.31,613.4,30,800
,27.37,23.75,26.25,613.85,30,800
,27.37,23.75,26.25,612.08,30,800
,27.37,23.75,26.31,614.61,30,800
,27.31,23.75,26.31,614.96,30,800
,27.37,23.75,26.31,614.85,30,800
,27.31,23.75,26.37,614.96,30,800
,27.31,23.75,26.37,614.96,30,800
,27.37,23.75,26.37,612.57,30,800
,27.31,23.75,26.37,615.03,30,800
,27.31,23.75,26.37,615.44,30,800
,27.31,23.75,26.37,615.27,30,800
,27.37,23.75,26.37,615.34,30,800
,27.31,23.75,26.44,615.93,30,800
,27.31,23.75,26.44,614.99,30,800
,27.31,23.75,26.44,615.27,30,800
,27.31,23.75,26.44,616.62,30,800
,27.31,23.75,26.44,616.1,30,800
,27.31,23.75,26.5,615.51,30,800
,27.37,23.75,26.5,615.82,30,800
,27.37,23.75,26.5,616.86,30,800
,27.37,23.75,26.5,615.62,30,800
,27.37,23.75,26.44,616.48,30,800
,27.37,23.75,26.56,615.17,30,800
,27.37,23.75,26.5,616.1,30,800
,27.37,23.75,26.5,615.69,30,800
,27.37,23.75,26.56,617.38,30,800
,27.37,23.75,26.56,616.2,30,800
,27.37,23.75,26.56,616.93,30,800
,27.44,24,26.56,616.72,30,800
,27.44,24,26.56,617,30,800
,27.37,23.75,26.56,617.83,30,800
,27.44,23.75,26.56,619.08,30,800
,27.44,23.75,26.62,618.14,30,800
,26.87,23.75,26.62,617.42,30,800
,26.56,23.75,26.56,617.04,30,800
,26.25,23.75,26.56,616.31,30,800
,26.06,23.75,26.56,616.72,30,800
